image_name; comment_number; comment;translations;captions
4808035263.jpg;0; A large group of youths sitting and socializing on a graffiti-covered cement wall .;Un gran grupo de jóvenes sentados y socializando en un muro de cemento cubierto de graffiti.;Un gran grupo de jóvenes sentados y socializando en un muro de cemento cubierto de graffiti.
4808226861.jpg;0; A man with long hair and a pink shirt is speaking into a microphone .;Un hombre con el pelo largo y una camisa rosa está hablando en un micrófono .;Un hombre con el pelo largo y una camisa rosa está hablando en un micrófono .
4808270734.jpg;0; The lady with the brown shirt on is talking with the guy with the white shirt on the sidewalk .;La señora con la camisa marrón está hablando con el tipo con la camisa blanca en la acera.;La señora con la camisa marrón está hablando con el tipo con la camisa blanca en la acera.
4808271472.jpg;0; A group of people wait at the bottom of the stairs that two men in suits are walking down .;Un grupo de personas espera en la parte inferior de las escaleras que dos hombres en trajes están caminando hacia abajo.;Un grupo de personas espera en la parte inferior de las escaleras que dos hombres en trajes están caminando hacia abajo.
4808273728.jpg;0; Two men and a woman are sitting at a table , the lady is holding a microphone and talking .;Dos hombres y una mujer están sentados en una mesa, la señora está sosteniendo un micrófono y hablando.;Dos hombres y una mujer están sentados en una mesa, la señora está sosteniendo un micrófono y hablando.
4808316455.jpg;0; Several people engaging in the day-to-day consumer activities within a Chinese shopping district .;Varias personas que participan en las actividades cotidianas del consumidor dentro de un distrito comercial chino.;Varias personas que participan en las actividades cotidianas del consumidor dentro de un distrito comercial chino.
4809590488.jpg;0; A woman in a red jacket plays guitar near a microphone and speaker .;Una mujer con una chaqueta roja toca la guitarra cerca de un micrófono y altavoz.;Una mujer con una chaqueta roja toca la guitarra cerca de un micrófono y altavoz.
4810828117.jpg;0; An older man in a blue striped shirt is standing waiting for something , while a young woman with a red scarf walks behind him .;Un hombre mayor con una camisa de rayas azules está de pie esperando algo, mientras que una joven con una bufanda roja camina detrás de él.;Un hombre mayor con una camisa de rayas azules está de pie esperando algo, mientras que una joven con una bufanda roja camina detrás de él.
4811271229.jpg;0; A man is sitting in the passenger seat of a red three-wheeled rickshaw .;Un hombre está sentado en el asiento del pasajero de un rickshaw rojo de tres ruedas.;Un hombre está sentado en el asiento del pasajero de un rickshaw rojo de tres ruedas.
4811949930.jpg;0; A family of a mother in purple , a father in a green shirt and khaki shorts and their two children are bringing luggage somewhere .;Una familia de una madre en púrpura , un padre en una camisa verde y pantalones cortos caqui y sus dos hijos están trayendo equipaje en alguna parte .;Una familia de una madre en púrpura , un padre en una camisa verde y pantalones cortos caqui y sus dos hijos están trayendo equipaje en alguna parte .
4812991208.jpg;0; A girl in a green sweatshirt checks out at a store filled with Pokemon items .;Una chica en una sudadera verde comprueba hacia fuera en una tienda llena de artículos de Pokemon.;Una chica en una sudadera verde comprueba hacia fuera en una tienda llena de artículos de Pokemon.
481355454.jpg;0; A line of young boys chase a soccer ball on a field .;Una línea de chicos jóvenes persiguen una pelota de fútbol en un campo.;Una línea de chicos jóvenes persiguen una pelota de fútbol en un campo.
4813609218.jpg;0; A brunette in a navy blue maxi dress walks past a storefront carrying a purse in one hand and something else in her other hand .;Una morena con un vestido maxi azul marino pasa por un escaparate llevando un bolso en una mano y algo más en su otra mano .;Una morena con un vestido maxi azul marino pasa por un escaparate llevando un bolso en una mano y algo más en su otra mano .
4813887752.jpg;0; Two men stand on the side of a street across from a building .;Dos hombres están de pie en el lado de una calle frente a un edificio.;Dos hombres están de pie en el lado de una calle frente a un edificio.
4813959713.jpg;0; A black or African descendant woman wearing an orange blouse with large earrings is checking her or looking at her cellphone while carrying a bag next to a bag in a chair with a man behind her in a blue shirt .;Una mujer negra o africana descendiente que lleva una blusa naranja con aretes grandes es revisarla o mirar su móvil mientras lleva una bolsa junto a una bolsa en una silla con un hombre detrás de ella en una camisa azul .;Una mujer negra o africana descendiente que lleva una blusa naranja con aretes grandes es revisarla o mirar su móvil mientras lleva una bolsa junto a una bolsa en una silla con un hombre detrás de ella en una camisa azul .
4814444205.jpg;0; A group of 3 girls , of Asian ethnicity , is looking at a menu , while a 4th person sits off to the side and listens to them .;Un grupo de 3 niñas , de etnia asiática , está mirando a un menú , mientras que una cuarta persona se sienta a un lado y les escucha .;Un grupo de 3 niñas , de etnia asiática , está mirando a un menú , mientras que una cuarta persona se sienta a un lado y les escucha .
4814450631.jpg;0; Three Asian women wearing neck badges sit and stand underneath a red awning .;Tres mujeres asiáticas con insignias de cuello se sientan y se paran debajo de un toldo rojo.;Tres mujeres asiáticas con insignias de cuello se sientan y se paran debajo de un toldo rojo.
4814584955.jpg;0; Many children play on the playground while parents watch from benches .;Muchos niños juegan en el parque infantil mientras los padres miran desde bancos.;Muchos niños juegan en el parque infantil mientras los padres miran desde bancos.
4814603619.jpg;0; Four men in green , red , gray , and white shirts standing near a blue handrail smiling for a picture .;Cuatro hombres en camisas verdes, rojas, grises y blancas de pie cerca de un pasamanos azul sonriendo por una imagen.;Cuatro hombres en camisas verdes, rojas, grises y blancas de pie cerca de un pasamanos azul sonriendo por una imagen.
4814947772.jpg;0; Man in red hat holds up one finger while pointing at a sign with the number one on it .;El hombre de sombrero rojo sostiene un dedo mientras apunta a una señal con el número uno en él.;El hombre de sombrero rojo sostiene un dedo mientras apunta a una señal con el número uno en él.
4815358491.jpg;0; There are four children , two male , two female , in formal clothing taking a candid picture .;Hay cuatro niños , dos varones , dos mujeres , en ropa formal tomando una foto franca .;Hay cuatro niños , dos varones , dos mujeres , en ropa formal tomando una foto franca .
4817447781.jpg;0; there is six adults in front of a little kitchen some eating and others walking around .;Hay seis adultos delante de una pequeña cocina algunos comiendo y otros caminando alrededor.;Hay seis adultos delante de una pequeña cocina algunos comiendo y otros caminando alrededor.
4817564816.jpg;0; A black man in white clothes walks a blue drink cart down a cobbled street .;Un hombre negro con ropa blanca camina un carro de bebidas azul por una calle adoquinada.;Un hombre negro con ropa blanca camina un carro de bebidas azul por una calle adoquinada.
4817781260.jpg;0; Someone with a blue hat on , standing at a overlook looking at a bridge and train tracks .;Alguien con un sombrero azul en , de pie en un mirador mirando a un puente y vías de tren .;Alguien con un sombrero azul en , de pie en un mirador mirando a un puente y vías de tren .
4818265780.jpg;0; Woman sells dates and nuts to patron in blue and white striped shirt .;Mujer vende dátiles y nueces a patrón en camisa a rayas azul y blanco.;Mujer vende dátiles y nueces a patrón en camisa a rayas azul y blanco.
4818306972.jpg;0; A cobblestone street with many restaurants along it , with people walking between the on-street seating areas for those restaurants .;Una calle adoquinada con muchos restaurantes a lo largo de ella, con gente caminando entre las zonas de estar en la calle para esos restaurantes.;Una calle adoquinada con muchos restaurantes a lo largo de ella, con gente caminando entre las zonas de estar en la calle para esos restaurantes.
4818774874.jpg;0; a boy wearing jean shorts , and a black and blue shirt , reading a book , sits on a rolling device up against a wall that says book fair , while other people stand around .;un niño que lleva pantalones cortos de jean, y una camisa negra y azul, leyendo un libro, se sienta en un dispositivo de rodadura contra una pared que dice feria del libro, mientras que otras personas se paran alrededor.;un niño que lleva pantalones cortos de jean, y una camisa negra y azul, leyendo un libro, se sienta en un dispositivo de rodadura contra una pared que dice feria del libro, mientras que otras personas se paran alrededor.
